Tue Apr 23 04:00:00 +0000 2013, 4268732, 956644, 2370842, 516322, 203335, 543868
Mon Aug 25 04:00:00 +0000 2014, 4547398, 1623759, 2699528, 866853, 797158, 782970
Fri Feb 22 05:00:00 +0000 2013, 1, 0, 1, 0, 0, 0
Sat May 25 04:00:00 +0000 2013, 4401000, 954311, 2462364, 495672, 244273, 551653
Fri Sep 26 04:00:00 +0000 2014, 4010796, 1378057, 2327103, 888295, 711241, 698567
Sat Jan 26 05:00:00 +0000 2013, 2, 0, 0, 2, 0, 0
Sun Apr 28 04:00:00 +0000 2013, 4663962, 1075832, 2622435, 499532, 254450, 566774
Sat Aug 30 04:00:00 +0000 2014, 4426367, 1584680, 2638092, 810934, 815655, 741810
Wed Feb 27 05:00:00 +0000 2013, 1, 0, 0, 0, 0, 0
Thu May 30 04:00:00 +0000 2013, 4559460, 1025745, 2549187, 557648, 250833, 597011
Wed Oct 1 04:00:00 +0000 2014, 4207061, 1494218, 2478103, 932604, 706369, 702202
Mon Nov 28 05:00:00 +0000 2011, 3, 0, 0, 0, 0, 0
Fri May 3 04:00:00 +0000 2013, 4367287, 938386, 2449234, 532781, 219820, 548516
Mon Jul 1 04:00:00 +0000 2013, 4581665, 1055677, 2582275, 527045, 259517, 519720
Thu Sep 4 04:00:00 +0000 2014, 4181826, 1429303, 2432198, 887823, 710240, 714273
Tue Jun 4 04:00:00 +0000 2013, 4505156, 1046767, 2543142, 546526, 249525, 556283
Mon Oct 6 04:00:00 +0000 2014, 4335766, 1507350, 2542467, 935656, 742015, 708905
Mon Nov 1 04:00:00 +0000 2010, 1, 0, 0, 0, 0, 0
Sat Jul 6 04:00:00 +0000 2013, 4393407, 992854, 2434230, 501368, 274926, 494312
Tue Sep 9 04:00:00 +0000 2014, 4256721, 1429914, 2436808, 898480, 691668, 733802
Wed Jan 4 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Sat Mar 9 05:00:00 +0000 2013, 2, 0, 0, 1, 0, 0
Thu Apr 5 04:00:00 +0000 2012, 1, 0, 0, 1, 0, 0
Sun Jun 9 04:00:00 +0000 2013, 4606975, 1058047, 2591742, 497111, 272027, 533792
Sat Oct 11 04:00:00 +0000 2014, 4175278, 1444706, 2421739, 850513, 736160, 771131
Thu Jul 11 04:00:00 +0000 2013, 4748821, 1073754, 2689781, 575525, 268848, 586415
Sun Sep 14 04:00:00 +0000 2014, 4648203, 1640564, 2733730, 842530, 806143, 816631
Mon Jan 9 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Fri Jun 14 04:00:00 +0000 2013, 4359635, 960673, 2455439, 506242, 238300, 523946
Thu Oct 16 04:00:00 +0000 2014, 4154114, 1463933, 2438638, 932804, 713323, 825712
Tue Jul 16 04:00:00 +0000 2013, 4686892, 1077027, 2625269, 583959, 267702, 605449
Sun Apr 15 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Wed Jun 19 04:00:00 +0000 2013, 4645829, 1044972, 2606103, 528829, 242810, 538840
Sat Aug 17 04:00:00 +0000 2013, 4674292, 1116310, 2642068, 514451, 305427, 648869
Tue Oct 21 04:00:00 +0000 2014, 4201733, 1475207, 2446864, 964854, 695666, 754739
Mon Mar 19 04:00:00 +0000 2012, 1, 0, 1, 0, 0, 0
Sun Jul 21 04:00:00 +0000 2013, 4661153, 1099133, 2613251, 526082, 278514, 610554
Fri Apr 20 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Mon Jun 24 04:00:00 +0000 2013, 4658642, 1073404, 2641250, 535254, 251999, 537902
Thu Aug 22 04:00:00 +0000 2013, 4635520, 1070110, 2624256, 557917, 288563, 554051
Sun Oct 26 04:00:00 +0000 2014, 4560134, 1627233, 2685506, 886396, 776008, 844193
Fri Jul 26 04:00:00 +0000 2013, 4785691, 1095885, 2730173, 572276, 288560, 608204
Tue Aug 27 04:00:00 +0000 2013, 4549669, 1053825, 2537032, 571307, 283367, 554855
Fri Oct 31 04:00:00 +0000 2014, 4057694, 1401581, 2330669, 967011, 748002, 778635
Sun May 27 04:00:00 +0000 2012, 1, 0, 1, 0, 0, 0
Wed Jul 31 04:00:00 +0000 2013, 4814370, 1130561, 2691722, 560052, 256828, 586674
Sun Jan 29 05:00:00 +0000 2012, 2, 0, 0, 0, 0, 0
Mon Apr 30 04:00:00 +0000 2012, 2, 0, 0, 0, 0, 0
Sun Sep 1 04:00:00 +0000 2013, 4722300, 1109082, 2638366, 533823, 319911, 554291
Thu Mar 1 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Mon Aug 5 04:00:00 +0000 2013, 4983621, 1188499, 2842689, 487079, 140424, 754993
Fri Feb 3 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 1
Sat May 5 04:00:00 +0000 2012, 1, 0, 0, 1, 0, 0
Fri Sep 6 04:00:00 +0000 2013, 4387481, 1000053, 2412523, 599048, 271927, 559426
Sat Aug 10 04:00:00 +0000 2013, 4432613, 1000192, 2493111, 423484, 140673, 529514
Sun Nov 9 05:00:00 +0000 2014, 5410561, 2203119, 3314319, 954058, 986931, 1770919
Tue Oct 8 04:00:00 +0000 2013, 4261025, 1009919, 2352672, 567882, 263865, 522448
Wed Sep 11 04:00:00 +0000 2013, 4404157, 1030044, 2407221, 607001, 273764, 554305
Mon Jun 11 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Sun Oct 13 04:00:00 +0000 2013, 4690959, 1125576, 2623241, 556794, 326353, 584065
Fri Nov 14 05:00:00 +0000 2014, 4015638, 1411021, 2348834, 967010, 722524, 712712
Mon Sep 16 04:00:00 +0000 2013, 4676665, 1075999, 2575938, 617622, 292849, 574582
Sat Jun 16 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Fri Oct 18 04:00:00 +0000 2013, 4090170, 944523, 2243039, 577041, 263181, 515072
Wed Nov 19 05:00:00 +0000 2014, 4183769, 1502820, 2463257, 1014118, 782330, 796067
Sat Sep 21 04:00:00 +0000 2013, 4398411, 1001566, 2419625, 537623, 298579, 526989
Wed Oct 23 04:00:00 +0000 2013, 4279135, 1012119, 2314848, 620686, 270902, 545653
Mon Nov 24 05:00:00 +0000 2014, 4413323, 1622344, 2628933, 1011690, 839126, 779248
Thu Sep 26 04:00:00 +0000 2013, 4164155, 971234, 2267696, 561260, 251562, 525076
Tue Nov 23 05:00:00 +0000 2010, 1, 0, 0, 0, 0, 1
Fri Dec 26 05:00:00 +0000 2014, 4283011, 1543096, 2514472, 972375, 849382, 702181
Mon Oct 28 04:00:00 +0000 2013, 4361063, 1029631, 2395515, 607199, 283531, 565010
Sat Nov 29 05:00:00 +0000 2014, 4331088, 1552425, 2544141, 967839, 843291, 751595
Sat Jul 28 04:00:00 +0000 2012, 2, 0, 0, 0, 0, 0
Tue Oct 1 04:00:00 +0000 2013, 4285826, 1003155, 2348070, 586303, 257927, 542919
Wed Dec 31 05:00:00 +0000 2014, 5020000, 1692533, 2946990, 955427, 902863, 736774
Thu Dec 4 05:00:00 +0000 2014, 4194388, 1502311, 2437790, 1043867, 809325, 744450
Sat Nov 2 04:00:00 +0000 2013, 4335562, 1092299, 2391358, 580074, 353679, 570288
Mon Jan 5 05:00:00 +0000 2015, 4406562, 1590940, 2629685, 1009157, 812126, 673768
Tue Apr 7 04:00:00 +0000 2015, 4536569, 1734985, 2766233, 1193516, 1020161, 748368
Fri Jul 6 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Mon Sep 3 04:00:00 +0000 2012, 2, 0, 0, 0, 0, 0
Tue Dec 9 05:00:00 +0000 2014, 4308191, 1530930, 2497399, 1056266, 815164, 786771
Wed Mar 11 04:00:00 +0000 2015, 4343800, 1548510, 2531578, 1037230, 863133, 766343
Sat Jan 10 05:00:00 +0000 2015, 4355218, 1622848, 2638832, 1012350, 893246, 691880
Sun Apr 12 04:00:00 +0000 2015, 4407493, 1630866, 2641184, 1023541, 935451, 717265
Sun Dec 14 05:00:00 +0000 2014, 4575833, 1659716, 2678227, 963374, 878949, 823215
Mon Mar 16 04:00:00 +0000 2015, 4418134, 1599804, 2598682, 1116460, 939633, 749690
Sun Aug 12 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Thu Jan 15 05:00:00 +0000 2015, 4332493, 1670792, 2637942, 1092454, 930977, 718192
Fri Apr 17 04:00:00 +0000 2015, 4012533, 1462638, 2361832, 1051896, 849941, 667258
Fri Dec 19 05:00:00 +0000 2014, 4121558, 1492967, 2428464, 1026636, 809101, 666552
Mon Feb 16 05:00:00 +0000 2015, 4449326, 1702957, 2706255, 1235766, 1050667, 672257
Sat Mar 21 04:00:00 +0000 2015, 4422412, 1613446, 2599186, 1060448, 968704, 849173
Tue Jan 20 05:00:00 +0000 2015, 4435170, 1688068, 2669273, 1165321, 944423, 714860
Wed Apr 22 04:00:00 +0000 2015, 4205885, 1573490, 2501280, 1129600, 897631, 684719
Wed Dec 24 05:00:00 +0000 2014, 4388438, 1582001, 2621024, 1013509, 875758, 660320
Sat Feb 21 05:00:00 +0000 2015, 4672622, 1868171, 2868958, 1240025, 1179466, 813939
Thu Mar 26 04:00:00 +0000 2015, 4724406, 1872520, 2897293, 1149901, 1101296, 970498
Sun May 24 04:00:00 +0000 2015, 3926463, 1424129, 2349662, 834670, 838683, 696547
Sun Jun 19 04:00:00 +0000 2011, 2, 0, 0, 0, 0, 0
Sun Jan 25 05:00:00 +0000 2015, 4559709, 1793936, 2825866, 1044481, 1023555, 719174
Mon Apr 27 04:00:00 +0000 2015, 4241336, 1605986, 2526446, 1209876, 940535, 663861
Sun Sep 23 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Thu Feb 26 05:00:00 +0000 2015, 4604829, 1835341, 2837133, 1311007, 1148974, 737861
Tue Mar 31 04:00:00 +0000 2015, 4839849, 1874895, 2981687, 1191075, 1116826, 830528
Fri May 29 04:00:00 +0000 2015, 3858977, 1353648, 2236044, 931609, 804313, 750711
Mon Aug 27 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Tue Nov 26 05:00:00 +0000 2013, 4355493, 1144914, 2391058, 667866, 353317, 640674
Fri Jan 30 05:00:00 +0000 2015, 4291820, 1597668, 2585006, 1135435, 953549, 674982
Sat May 2 04:00:00 +0000 2015, 4263508, 1567265, 2497153, 1097356, 965085, 773062
Tue Mar 3 05:00:00 +0000 2015, 4514824, 1822121, 2799026, 1304233, 1150067, 751323
Sun Dec 1 05:00:00 +0000 2013, 4761673, 1360875, 2660658, 645477, 471820, 740572
Tue Oct 30 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Wed Feb 4 05:00:00 +0000 2015, 4399951, 1639015, 2644213, 1185252, 911383, 727696
Thu May 7 04:00:00 +0000 2015, 4214182, 1535847, 2479107, 1138378, 933997, 733077
Mon Nov 4 05:00:00 +0000 2013, 4470373, 1138004, 2483079, 644417, 345317, 567232
Sun Mar 8 05:00:00 +0000 2015, 4676193, 1943648, 2938631, 1263185, 1237511, 831143
Fri Dec 6 05:00:00 +0000 2013, 4279403, 1123836, 2338580, 633488, 369439, 655885
Mon Feb 9 05:00:00 +0000 2015, 4458711, 1727988, 2713592, 1214399, 951240, 709041
Tue May 12 04:00:00 +0000 2015, 3970370, 1386389, 2298260, 1005902, 802722, 650590
Fri Aug 5 04:00:00 +0000 2011, 1, 0, 1, 0, 0, 0
Sat Nov 9 05:00:00 +0000 2013, 4521212, 1213156, 2504000, 584134, 381485, 773181
Mon Oct 8 04:00:00 +0000 2012, 1, 0, 0, 1, 0, 0
Wed Dec 11 05:00:00 +0000 2013, 4326294, 1158584, 2410349, 641178, 379072, 598840
Thu Mar 13 04:00:00 +0000 2014, 4420866, 1353486, 2547932, 800925, 571190, 687820
Sun May 17 04:00:00 +0000 2015, 4161654, 1572400, 2504685, 875100, 913065, 737165
Thu Nov 14 05:00:00 +0000 2013, 4174054, 1075760, 2306065, 625069, 329485, 574370
Sun Jan 12 05:00:00 +0000 2014, 4587756, 1290929, 2610491, 641090, 531817, 568110
Mon Dec 16 05:00:00 +0000 2013, 4345178, 1164962, 2424989, 651296, 376207, 565747
Tue Mar 18 04:00:00 +0000 2014, 4566953, 1448969, 2673212, 841433, 601417, 728133
Fri May 22 04:00:00 +0000 2015, 3705603, 1317271, 2177554, 897780, 779437, 633702
Thu Oct 18 04:00:00 +0000 2012, 1, 0, 1, 0, 0, 1
Tue Nov 19 05:00:00 +0000 2013, 4413608, 1167094, 2440203, 637231, 331025, 637226
Fri Jan 17 05:00:00 +0000 2014, 4044295, 1078603, 2232359, 674082, 442413, 512604
Sat Dec 21 05:00:00 +0000 2013, 4216581, 1129208, 2326243, 614722, 398895, 562944
Sun Mar 23 04:00:00 +0000 2014, 4716851, 1508904, 2754358, 681496, 655178, 707721
Wed Jan 22 05:00:00 +0000 2014, 4295421, 1174423, 2381052, 724752, 472444, 533961
Thu Apr 24 04:00:00 +0000 2014, 4296077, 1379819, 2503201, 727041, 614199, 644358
Thu Dec 26 05:00:00 +0000 2013, 4337045, 1158508, 2430000, 626732, 387459, 537036
Fri Mar 28 04:00:00 +0000 2014, 4385711, 1372372, 2544795, 729147, 598586, 719075
Mon Jan 27 05:00:00 +0000 2014, 4334495, 1203793, 2401608, 733184, 477441, 557745
Tue Apr 29 04:00:00 +0000 2014, 4510639, 1482623, 2643507, 751259, 658795, 684072
Tue Dec 31 05:00:00 +0000 2013, 5214274, 1352934, 2920218, 621374, 495142, 629470
Wed Apr 2 04:00:00 +0000 2014, 4519462, 1445814, 2622257, 819799, 609806, 700264
Sat Feb 1 05:00:00 +0000 2014, 4375207, 1263906, 2509764, 621608, 538973, 591337
Sun May 4 04:00:00 +0000 2014, 4557700, 1506853, 2661420, 690089, 703252, 666596
Sun Jan 5 05:00:00 +0000 2014, 4596693, 1287474, 2622199, 611135, 463826, 537017
Wed Mar 5 05:00:00 +0000 2014, 4476713, 1395805, 2555096, 784116, 570822, 704555
Mon Apr 7 04:00:00 +0000 2014, 4618129, 1478287, 2656124, 816454, 650521, 689153
Thu Feb 6 05:00:00 +0000 2014, 4223960, 1213214, 2363536, 724730, 489529, 565098
Fri May 9 04:00:00 +0000 2014, 4180997, 1356483, 2436133, 733226, 629607, 667572
Fri Jan 10 05:00:00 +0000 2014, 4179149, 1142978, 2331961, 667603, 435228, 592447
Sat Apr 12 04:00:00 +0000 2014, 4345121, 1430735, 2524335, 686756, 650647, 685386
Tue Jun 10 04:00:00 +0000 2014, 4481461, 1451418, 2626946, 787538, 665039, 706928
Tue Feb 11 05:00:00 +0000 2014, 4241926, 1232438, 2388032, 726729, 506000, 579168
Wed May 14 04:00:00 +0000 2014, 4320874, 1434772, 2526840, 752735, 652288, 700885
Sun Nov 11 05:00:00 +0000 2012, 2, 0, 0, 0, 0, 0
Thu Apr 17 04:00:00 +0000 2014, 4348754, 1421513, 2533152, 730695, 624807, 694161
Sun Jun 15 04:00:00 +0000 2014, 4693284, 1592888, 2730258, 705899, 743218, 793338
Sun Feb 16 05:00:00 +0000 2014, 4481028, 1362928, 2587589, 664200, 581382, 628142
Mon May 19 04:00:00 +0000 2014, 4295033, 1399662, 2506346, 738963, 646841, 649609
Fri Nov 16 05:00:00 +0000 2012, 1, 0, 1, 0, 0, 0
Fri Jun 20 04:00:00 +0000 2014, 4395874, 1438517, 2563478, 800134, 667760, 688220
Tue Dec 18 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Fri Feb 21 05:00:00 +0000 2014, 4304337, 1287521, 2442210, 750549, 532585, 645447
Sat May 24 04:00:00 +0000 2014, 4505195, 1477653, 2595314, 719727, 738529, 712277
Wed Jun 25 04:00:00 +0000 2014, 4508814, 1489562, 2656881, 824338, 684980, 727162
Wed Feb 26 05:00:00 +0000 2014, 4350621, 1316161, 2478310, 724217, 535375, 669175
Mon Mar 25 04:00:00 +0000 2013, 1, 0, 0, 0, 0, 0
Thu May 29 04:00:00 +0000 2014, 4352102, 1427605, 2550193, 766140, 670518, 662105
Mon Jun 30 04:00:00 +0000 2014, 4631577, 1527651, 2740850, 841041, 709384, 731701
Fri Dec 28 05:00:00 +0000 2012, 1, 0, 0, 1, 0, 0
Tue Jun 3 04:00:00 +0000 2014, 4326995, 1430098, 2555183, 753540, 666625, 644485
Fri Aug 1 04:00:00 +0000 2014, 4586305, 1588619, 2731846, 848943, 779982, 764624
Sat Jul 5 04:00:00 +0000 2014, 4427757, 1502470, 2603110, 753502, 729128, 694164
Wed Jan 2 05:00:00 +0000 2013, 1, 0, 1, 0, 0, 0
Thu Apr 4 04:00:00 +0000 2013, 4567501, 997427, 2572073, 552140, 225609, 565885
Sun Jun 8 04:00:00 +0000 2014, 4536825, 1487995, 2687159, 694661, 714082, 706854
Wed Aug 6 04:00:00 +0000 2014, 4540071, 1605696, 2740349, 872898, 793698, 742347
Thu Dec 6 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 1
Thu Jul 10 04:00:00 +0000 2014, 4551120, 1562279, 2733035, 812898, 741726, 717839
Mon Jan 7 05:00:00 +0000 2013, 1, 0, 0, 0, 0, 0
Tue Apr 9 04:00:00 +0000 2013, 4398085, 978232, 2452359, 528828, 203636, 558323
Mon Aug 11 04:00:00 +0000 2014, 4768377, 1775099, 2919488, 888164, 896450, 823365
Fri Feb 8 05:00:00 +0000 2013, 1, 0, 0, 1, 0, 0
Wed Mar 13 04:00:00 +0000 2013, 2, 0, 1, 0, 0, 0
Sat May 11 04:00:00 +0000 2013, 4431047, 986442, 2482552, 502971, 253360, 558484
Tue Jul 15 04:00:00 +0000 2014, 4535384, 1557355, 2725729, 848294, 748541, 696989
Sat Jan 12 05:00:00 +0000 2013, 1, 0, 0, 0, 0, 0
Sun Apr 14 04:00:00 +0000 2013, 4711691, 1123047, 2655902, 495237, 254566, 573426
Sat Aug 16 04:00:00 +0000 2014, 4402605, 1562938, 2642661, 765088, 806491, 854091
Mon Mar 18 04:00:00 +0000 2013, 1, 0, 0, 1, 0, 0
Thu May 16 04:00:00 +0000 2013, 4415686, 984203, 2473525, 542123, 225915, 582332
Sun Jul 20 04:00:00 +0000 2014, 4651394, 1657349, 2792097, 797058, 821581, 854561
Wed Sep 17 04:00:00 +0000 2014, 4183787, 1420313, 2409333, 880554, 719205, 748736
Thu Jan 17 05:00:00 +0000 2013, 3, 0, 0, 1, 0, 1
Fri Apr 19 04:00:00 +0000 2013, 4389038, 1001012, 2487729, 537098, 216155, 577325
Thu Aug 21 04:00:00 +0000 2014, 4501460, 1592294, 2721179, 869695, 810833, 890252
Tue May 21 04:00:00 +0000 2013, 5105028, 1153961, 2866423, 611091, 253077, 643016
Fri Jul 25 04:00:00 +0000 2014, 4607574, 1536612, 2663742, 885129, 746806, 832577
Mon Sep 22 04:00:00 +0000 2014, 4295204, 1463658, 2459319, 961757, 748009, 765897
Tue Jan 22 05:00:00 +0000 2013, 1, 0, 0, 1, 0, 0
Wed Apr 24 04:00:00 +0000 2013, 4508113, 1009524, 2537915, 539663, 217733, 573570
Tue Aug 26 04:00:00 +0000 2014, 4488240, 1586289, 2675667, 868123, 764865, 804149
Sat Feb 23 05:00:00 +0000 2013, 1, 0, 0, 0, 1, 1
Sun May 26 04:00:00 +0000 2013, 4463374, 1009374, 2488029, 494298, 253065, 548513
Sat Sep 27 04:00:00 +0000 2014, 4190829, 1483851, 2475423, 834660, 751653, 729850
Thu Nov 24 05:00:00 +0000 2011, 1, 0, 0, 0, 0, 0
Mon Apr 29 04:00:00 +0000 2013, 4573138, 1023829, 2574730, 538907, 229399, 558925
Thu Jun 27 04:00:00 +0000 2013, 4706268, 1074014, 2658069, 543440, 258536, 548365
Sun Aug 31 04:00:00 +0000 2014, 4541636, 1655158, 2718529, 796862, 839396, 724067
Fri May 31 04:00:00 +0000 2013, 4539749, 1065337, 2559844, 554608, 246677, 598658
Thu Oct 2 04:00:00 +0000 2014, 4184261, 1477890, 2441897, 943916, 730318, 711343
Sat May 4 04:00:00 +0000 2013, 4369418, 958890, 2444521, 497947, 241107, 528464
Tue Jul 2 04:00:00 +0000 2013, 4629380, 1074022, 2611130, 549018, 262268, 544860
Fri Sep 5 04:00:00 +0000 2014, 4055206, 1358847, 2324442, 866839, 675935, 648028
Tue Mar 5 05:00:00 +0000 2013, 2, 0, 0, 0, 0, 0
Wed Jun 5 04:00:00 +0000 2013, 4516025, 1013608, 2559451, 543294, 240380, 543564
Tue Oct 7 04:00:00 +0000 2014, 4139441, 1424874, 2411681, 914881, 684849, 674870
Sun Dec 4 05:00:00 +0000 2011, 1, 0, 0, 0, 0, 1
Sun Jul 7 04:00:00 +0000 2013, 4628844, 1068336, 2588844, 511104, 279891, 524924
Wed Sep 10 04:00:00 +0000 2014, 4200753, 1414349, 2410752, 889589, 697056, 729603
Mon Nov 7 05:00:00 +0000 2011, 1, 0, 0, 0, 0, 0
Thu Jan 5 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Sun Mar 10 05:00:00 +0000 2013, 1, 0, 0, 0, 0, 0
Mon Jun 10 04:00:00 +0000 2013, 4602752, 1032766, 2580002, 543003, 243341, 546912
Sun Oct 12 04:00:00 +0000 2014, 4505106, 1594858, 2664587, 869066, 800149, 832219
Fri Jul 12 04:00:00 +0000 2013, 4639449, 1037722, 2625560, 560555, 269407, 557492
Mon Sep 15 04:00:00 +0000 2014, 4325870, 1459420, 2515856, 883768, 736745, 735633
Sat Jun 15 04:00:00 +0000 2013, 4385856, 996652, 2466160, 465603, 266222, 516423
Fri Oct 17 04:00:00 +0000 2014, 3965554, 1379846, 2321110, 858500, 680587, 782734
Wed Jul 17 04:00:00 +0000 2013, 4696980, 1091273, 2638296, 588487, 271127, 573960
Mon Apr 16 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Thu Jun 20 04:00:00 +0000 2013, 4671981, 1052173, 2597406, 556238, 241436, 568478
Sun Aug 18 04:00:00 +0000 2013, 4840972, 1168904, 2740154, 525466, 306020, 692090
Wed Oct 22 04:00:00 +0000 2014, 4237264, 1481634, 2453184, 972848, 701567, 764406
Mon Jul 22 04:00:00 +0000 2013, 4911067, 1200617, 2763778, 593996, 300098, 650167
Sat Apr 21 04:00:00 +0000 2012, 1, 0, 1, 0, 0, 0
Tue Jun 25 04:00:00 +0000 2013, 4619411, 1077121, 2626635, 543215, 254456, 541547
Fri Aug 23 04:00:00 +0000 2013, 4534351, 1022233, 2545460, 552156, 284297, 554115
Mon Oct 27 04:00:00 +0000 2014, 4359636, 1534705, 2537092, 970034, 718847, 850280
Sat Jul 27 04:00:00 +0000 2013, 4578279, 1064156, 2590007, 523938, 291479, 549976
Wed Aug 28 04:00:00 +0000 2013, 4631947, 1067949, 2591607, 568832, 277901, 572444
Sat Nov 1 04:00:00 +0000 2014, 4246592, 1520379, 2495908, 893991, 774095, 775247
Mon May 28 04:00:00 +0000 2012, 4, 0, 0, 0, 0, 1
Thu Aug 1 04:00:00 +0000 2013, 4802891, 1124324, 2701580, 526724, 194977, 594526
Mon Sep 2 04:00:00 +0000 2013, 4747804, 1137599, 2667421, 576143, 305363, 568382
Wed Apr 4 04:00:00 +0000 2012, 1, 0, 0, 1, 0, 0
Sat Jun 2 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Tue Aug 6 04:00:00 +0000 2013, 4993425, 1162193, 2908249, 492376, 140696, 660262
Fri Oct 4 04:00:00 +0000 2013, 4090765, 933956, 2232779, 559865, 261043, 505834
Sat Sep 7 04:00:00 +0000 2013, 4594769, 1072851, 2548578, 581773, 316832, 568127
Sun Aug 11 04:00:00 +0000 2013, 4894436, 1171253, 2767936, 434920, 148061, 583657
Wed Oct 9 04:00:00 +0000 2013, 4251473, 1006380, 2338063, 572240, 268892, 525255
Mon Nov 10 05:00:00 +0000 2014, 4207005, 1503952, 2497051, 974263, 754693, 759534
Thu Sep 12 04:00:00 +0000 2013, 4347049, 991846, 2380528, 598916, 264140, 541684
Sat Nov 15 05:00:00 +0000 2014, 4284785, 1560633, 2539865, 932685, 821938, 887217
Mon Oct 14 04:00:00 +0000 2013, 4730341, 1117084, 2678706, 599490, 299961, 586922
Tue Sep 17 04:00:00 +0000 2013, 4438628, 1016942, 2418434, 613911, 267509, 556624
Sun Jun 17 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Sat Oct 19 04:00:00 +0000 2013, 4286793, 1007950, 2351393, 552848, 310976, 532162
Thu Nov 20 05:00:00 +0000 2014, 4176294, 1496476, 2438366, 1007359, 784750, 809981
Sun Sep 22 04:00:00 +0000 2013, 4813484, 1140431, 2644218, 544602, 324060, 585693
Tue Nov 25 05:00:00 +0000 2014, 4275955, 1567868, 2536204, 1018293, 819925, 786996
Thu Oct 24 04:00:00 +0000 2013, 4207177, 982327, 2270737, 624440, 267764, 535241
Tue Jul 24 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Fri Sep 27 04:00:00 +0000 2013, 4124394, 955816, 2264049, 563970, 257362, 527749
Sat Dec 27 05:00:00 +0000 2014, 4221992, 1542472, 2533707, 958959, 830577, 663770
Sun Nov 30 05:00:00 +0000 2014, 4532952, 1659158, 2703221, 980464, 877896, 754756
Tue Oct 29 04:00:00 +0000 2013, 4306374, 1027852, 2347600, 622439, 289453, 575260
Wed Oct 2 04:00:00 +0000 2013, 4257228, 995267, 2323585, 583352, 268977, 529695
Mon Nov 3 05:00:00 +0000 2014, 4271007, 1505045, 2526337, 935797, 761581, 833744
Thu Jan 1 05:00:00 +0000 2015, 4360085, 1573883, 2576189, 889587, 812433, 707231
Mon Jul 2 04:00:00 +0000 2012, 1, 0, 0, 1, 0, 0
Sun Nov 3 04:00:00 +0000 2013, 4887451, 1291809, 2713102, 635662, 415117, 621031
Fri Dec 5 05:00:00 +0000 2014, 4148824, 1472370, 2413202, 1026053, 808814, 751453
Tue Jan 6 05:00:00 +0000 2015, 4445389, 1607510, 2691939, 1014004, 838868, 689583
Wed Apr 8 04:00:00 +0000 2015, 4440192, 1676498, 2664634, 1185192, 986336, 733696
Wed Dec 10 05:00:00 +0000 2014, 4312329, 1560427, 2520213, 1075499, 836150, 776045
Thu Mar 12 04:00:00 +0000 2015, 4168101, 1457044, 2397039, 1043432, 829183, 731250
Wed Aug 8 04:00:00 +0000 2012, 2, 0, 0, 1, 0, 2
Sun Jan 11 05:00:00 +0000 2015, 4597328, 1776631, 2856503, 1030600, 986120, 761574
Mon Apr 13 04:00:00 +0000 2015, 4155220, 1507352, 2466825, 1074420, 863645, 655181
Mon Dec 15 05:00:00 +0000 2014, 4389913, 1587579, 2572932, 1033845, 839411, 811864
Tue Mar 17 04:00:00 +0000 2015, 4425629, 1596611, 2606739, 1132113, 927772, 766985
Mon Aug 13 04:00:00 +0000 2012, 2, 0, 2, 0, 0, 0
Fri Jan 16 05:00:00 +0000 2015, 4328723, 1665060, 2631157, 1143199, 954734, 724659
Sat Apr 18 04:00:00 +0000 2015, 4023961, 1459719, 2383858, 1008538, 870052, 662151
Fri Sep 14 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Sat Dec 20 05:00:00 +0000 2014, 4202278, 1560881, 2507924, 987416, 861143, 702010
Tue Feb 17 05:00:00 +0000 2015, 4515644, 1779934, 2772603, 1280507, 1085912, 675715
Sun Mar 22 04:00:00 +0000 2015, 4789049, 1840027, 2899698, 1069472, 1064960, 925594
Wed Jan 21 05:00:00 +0000 2015, 4452723, 1669851, 2651894, 1178014, 935508, 711269
Thu Apr 23 04:00:00 +0000 2015, 4128223, 1526353, 2436303, 1153080, 903566, 681281
Wed Sep 19 04:00:00 +0000 2012, 2, 0, 0, 1, 0, 0
Thu Dec 25 05:00:00 +0000 2014, 4149204, 1491167, 2464064, 941064, 833785, 638280
